Date,Employee_ID,Employee_Name,Role,Contract_Type,Scheduled_Start,Scheduled_End,Actual_Clock_In,Actual_Clock_Out,Scheduled_Hours,Max_Allowed_Hours,Overtime_Hours,Status
2023-07-14,E086,Employee_86,Manager,Seasonal,13,18,12:58,17:57,5,5,0,OK
2023-07-14,E027,Employee_27,Security,Part-time,14,19,14:03,19:00,5,6,0,OK
2023-07-14,E095,Employee_95,Manager,Temporary,9,15,08:59,14:57,6,7,0,OK
2023-07-14,E035,Employee_35,Cashier,Temporary,6,13,06:02,12:57,7,7,0,OK
2023-07-14,E041,Employee_41,Security,Seasonal,10,14,09:55,14:01,4,5,0,OK
2023-07-14,E032,Employee_32,Stocker,Full-time,14,23,14:02,22:58,9,8,1,Overtime
2023-07-14,E074,Employee_74,Security,Temporary,8,15,07:59,15:05,7,7,0,OK
2023-07-14,E084,Employee_84,Manager,Full-time,8,16,07:58,15:58,8,8,0,OK
2023-07-14,E044,Employee_44,Security,Part-time,6,10,05:57,10:05,4,6,0,OK
2023-07-14,E053,Employee_53,Security,Part-time,10,15,09:57,15:02,5,6,0,OK
2023-07-14,E067,Employee_67,Cashier,Full-time,8,17,07:59,16:55,9,8,1,Overtime
2023-07-14,E077,Employee_77,Customer Assistant,Seasonal,7,11,06:56,11:04,4,5,0,OK
2023-07-14,E078,Employee_78,Manager,Part-time,9,15,09:03,14:55,6,6,0,OK
2023-07-14,E064,Employee_64,Cashier,Temporary,11,17,10:56,16:56,6,7,0,OK
2023-07-14,E033,Employee_33,Stocker,Temporary,12,19,11:56,18:55,7,7,0,OK
2023-07-14,E062,Employee_62,Cashier,Seasonal,10,14,10:00,14:03,4,5,0,OK
2023-07-14,E005,Employee_5,Stocker,Part-time,14,18,13:58,18:05,4,6,0,OK
2023-07-14,E029,Employee_29,Manager,Seasonal,10,15,09:58,14:58,5,5,0,OK
2023-07-14,E046,Employee_46,Cashier,Temporary,10,17,09:57,17:03,7,7,0,OK
2023-07-14,E051,Employee_51,Manager,Temporary,9,16,08:56,16:05,7,7,0,OK
2023-07-14,E099,Employee_99,Customer Assistant,Part-time,11,17,11:00,17:00,6,6,0,OK
2023-07-14,E070,Employee_70,Manager,Temporary,8,14,08:05,14:05,6,7,0,OK
2023-07-14,E080,Employee_80,Cashier,Temporary,14,20,14:03,20:05,6,7,0,OK
2023-07-14,E031,Employee_31,Cashier,Temporary,14,20,14:02,19:57,6,7,0,OK
2023-07-14,E055,Employee_55,Cashier,Part-time,13,18,13:03,17:55,5,6,0,OK
2023-07-14,E013,Employee_13,Customer Assistant,Part-time,10,15,10:04,15:00,5,6,0,OK
2023-07-14,E063,Employee_63,Stocker,Seasonal,10,14,09:58,14:04,4,5,0,OK
2023-07-15,E020,Employee_20,Customer Assistant,Part-time,11,16,11:00,15:55,5,6,0,OK
2023-07-15,E031,Employee_31,Cashier,Temporary,12,19,11:55,18:58,7,7,0,OK
2023-07-15,E079,Employee_79,Cashier,Part-time,8,12,07:59,12:05,4,6,0,OK
2023-07-15,E008,Employee_8,Cashier,Temporary,14,20,13:55,20:02,6,7,0,OK
2023-07-15,E010,Employee_10,Manager,Temporary,6,13,06:04,13:00,7,7,0,OK
2023-07-15,E039,Employee_39,Manager,Temporary,7,13,06:58,12:56,6,7,0,OK
2023-07-15,E100,Employee_100,Customer Assistant,Seasonal,6,10,05:56,09:58,4,5,0,OK
2023-07-15,E035,Employee_35,Cashier,Temporary,7,14,06:55,14:04,7,7,0,OK
2023-07-15,E018,Employee_18,Stocker,Part-time,14,20,13:59,20:00,6,6,0,OK
2023-07-15,E013,Employee_13,Customer Assistant,Part-time,13,18,12:57,18:00,5,6,0,OK
2023-07-15,E065,Employee_65,Manager,Seasonal,6,10,06:03,09:59,4,5,0,OK
2023-07-15,E014,Employee_14,Security,Part-time,6,10,05:57,09:56,4,6,0,OK
2023-07-15,E025,Employee_25,Customer Assistant,Seasonal,6,11,06:01,11:03,5,5,0,OK
2023-07-15,E099,Employee_99,Customer Assistant,Part-time,6,12,06:04,12:04,6,6,0,OK
2023-07-15,E004,Employee_4,Customer Assistant,Part-time,6,12,05:56,11:58,6,6,0,OK
2023-07-15,E026,Employee_26,Customer Assistant,Full-time,8,16,07:59,15:59,8,8,0,OK
2023-07-15,E085,Employee_85,Manager,Seasonal,7,11,06:55,10:59,4,5,0,OK
2023-07-15,E077,Employee_77,Customer Assistant,Seasonal,13,18,12:55,18:03,5,5,0,OK
2023-07-15,E011,Employee_11,Security,Full-time,14,23,13:55,22:59,9,8,1,Overtime
2023-07-15,E046,Employee_46,Cashier,Temporary,13,20,12:59,20:00,7,7,0,OK
2023-07-15,E073,Employee_73,Stocker,Part-time,14,18,13:58,18:05,4,6,0,OK
2023-07-15,E093,Employee_93,Customer Assistant,Temporary,10,16,09:56,15:57,6,7,0,OK
2023-07-15,E036,Employee_36,Manager,Seasonal,12,17,11:58,16:56,5,5,0,OK
2023-07-15,E058,Employee_58,Cashier,Part-time,10,15,09:57,15:05,5,6,0,OK
2023-07-15,E053,Employee_53,Security,Part-time,13,19,13:05,19:04,6,6,0,OK
2023-07-15,E071,Employee_71,Cashier,Full-time,13,22,12:58,21:56,9,8,1,Overtime
2023-07-15,E068,Employee_68,Security,Part-time,9,14,08:56,13:58,5,6,0,OK
2023-07-15,E048,Employee_48,Security,Temporary,7,13,07:04,12:55,6,7,0,OK
2023-07-15,E087,Employee_87,Manager,Full-time,14,23,13:59,22:55,9,8,1,Overtime
2023-07-15,E072,Employee_72,Cashier,Seasonal,14,18,14:01,17:59,4,5,0,OK
2023-07-15,E034,Employee_34,Security,Part-time,13,19,13:04,19:01,6,6,0,OK
2023-07-15,E038,Employee_38,Security,Full-time,8,16,07:59,16:02,8,8,0,OK
2023-07-15,E050,Employee_50,Stocker,Temporary,11,17,10:56,16:57,6,7,0,OK
2023-07-15,E074,Employee_74,Security,Temporary,6,13,06:00,13:05,7,7,0,OK
2023-07-15,E033,Employee_33,Stocker,Temporary,13,19,12:59,18:56,6,7,0,OK
2023-07-15,E009,Employee_9,Customer Assistant,Seasonal,7,12,06:55,11:59,5,5,0,OK
2023-07-15,E069,Employee_69,Manager,Seasonal,9,14,08:55,13:57,5,5,0,OK
2023-07-15,E083,Employee_83,Customer Assistant,Part-time,11,17,10:56,17:05,6,6,0,OK
2023-07-15,E037,Employee_37,Cashier,Part-time,11,15,10:59,15:01,4,6,0,OK
2023-07-15,E095,Employee_95,Manager,Temporary,11,18,11:00,18:02,7,7,0,OK
2023-07-15,E017,Employee_17,Security,Seasonal,12,17,11:59,17:01,5,5,0,OK
2023-07-16,E065,Employee_65,Manager,Seasonal,13,18,12:56,17:55,5,5,0,OK
2023-07-16,E044,Employee_44,Security,Part-time,13,17,12:59,17:03,4,6,0,OK
2023-07-16,E035,Employee_35,Cashier,Temporary,6,13,05:59,13:02,7,7,0,OK
2023-07-16,E073,Employee_73,Stocker,Part-time,11,15,10:57,14:56,4,6,0,OK
2023-07-16,E062,Employee_62,Cashier,Seasonal,7,11,07:01,10:56,4,5,0,OK
2023-07-16,E043,Employee_43,Customer Assistant,Full-time,6,14,05:59,14:04,8,8,0,OK
2023-07-16,E097,Employee_97,Customer Assistant,Part-time,14,20,13:55,19:57,6,6,0,OK
2023-07-16,E054,Employee_54,Cashier,Temporary,7,13,07:02,12:58,6,7,0,OK
2023-07-16,E024,Employee_24,Security,Part-time,6,10,06:05,10:04,4,6,0,OK
2023-07-16,E059,Employee_59,Security,Temporary,8,14,07:57,14:05,6,7,0,OK
2023-07-16,E030,Employee_30,Manager,Temporary,12,19,11:57,19:04,7,7,0,OK
2023-07-16,E002,Employee_2,Customer Assistant,Part-time,6,12,06:00,12:01,6,6,0,OK
2023-07-16,E017,Employee_17,Security,Seasonal,8,13,08:02,12:57,5,5,0,OK
2023-07-16,E037,Employee_37,Cashier,Part-time,9,15,09:05,14:58,6,6,0,OK
2023-07-16,E053,Employee_53,Security,Part-time,7,12,07:01,12:01,5,6,0,OK
2023-07-16,E066,Employee_66,Customer Assistant,Part-time,10,16,09:57,15:56,6,6,0,OK
2023-07-16,E051,Employee_51,Manager,Temporary,6,12,05:57,12:02,6,7,0,OK
2023-07-16,E083,Employee_83,Customer Assistant,Part-time,12,17,12:02,17:05,5,6,0,OK
2023-07-16,E100,Employee_100,Customer Assistant,Seasonal,7,11,06:59,11:02,4,5,0,OK
2023-07-16,E003,Employee_3,Customer Assistant,Seasonal,9,14,08:57,14:04,5,5,0,OK
2023-07-16,E067,Employee_67,Cashier,Full-time,14,23,14:01,23:02,9,8,1,Overtime
2023-07-16,E071,Employee_71,Cashier,Full-time,7,15,07:02,15:05,8,8,0,OK
2023-07-16,E047,Employee_47,Customer Assistant,Full-time,6,14,06:01,14:05,8,8,0,OK
2023-07-16,E011,Employee_11,Security,Full-time,9,17,09:04,17:01,8,8,0,OK
2023-07-16,E080,Employee_80,Cashier,Temporary,7,14,07:02,14:05,7,7,0,OK
2023-07-16,E072,Employee_72,Cashier,Seasonal,11,15,10:57,15:02,4,5,0,OK
2023-07-16,E056,Employee_56,Customer Assistant,Temporary,12,18,11:56,18:00,6,7,0,OK
2023-07-16,E098,Employee_98,Stocker,Seasonal,9,14,09:04,14:00,5,5,0,OK
2023-07-16,E025,Employee_25,Customer Assistant,Seasonal,12,16,12:04,15:59,4,5,0,OK
2023-07-16,E060,Employee_60,Customer Assistant,Seasonal,6,10,06:05,09:59,4,5,0,OK
2023-07-16,E022,Employee_22,Cashier,Seasonal,10,15,09:56,15:03,5,5,0,OK
2023-07-16,E020,Employee_20,Customer Assistant,Part-time,12,18,12:00,18:01,6,6,0,OK
2023-07-16,E045,Employee_45,Cashier,Full-time,12,20,12:04,20:03,8,8,0,OK
2023-07-16,E092,Employee_92,Security,Seasonal,6,10,05:55,10:04,4,5,0,OK
2023-07-16,E028,Employee_28,Cashier,Part-time,8,12,07:59,12:02,4,6,0,OK
2023-07-16,E034,Employee_34,Security,Part-time,11,16,11:03,16:00,5,6,0,OK
2023-07-16,E061,Employee_61,Customer Assistant,Part-time,7,12,06:55,11:56,5,6,0,OK
2023-07-16,E046,Employee_46,Cashier,Temporary,13,19,13:03,19:00,6,7,0,OK
2023-07-16,E096,Employee_96,Customer Assistant,Part-time,12,16,11:59,15:57,4,6,0,OK
2023-07-16,E005,Employee_5,Stocker,Part-time,9,14,09:00,13:58,5,6,0,OK
2023-07-16,E009,Employee_9,Customer Assistant,Seasonal,6,10,06:02,09:58,4,5,0,OK
2023-07-16,E033,Employee_33,Stocker,Temporary,14,21,13:55,21:03,7,7,0,OK
2023-07-16,E074,Employee_74,Security,Temporary,13,20,13:03,20:02,7,7,0,OK
2023-07-16,E042,Employee_42,Cashier,Seasonal,14,19,14:05,19:00,5,5,0,OK
2023-07-16,E021,Employee_21,Security,Temporary,14,21,14:04,21:04,7,7,0,OK
2023-07-16,E039,Employee_39,Manager,Temporary,10,17,09:59,16:58,7,7,0,OK
2023-07-16,E081,Employee_81,Customer Assistant,Part-time,12,17,12:04,16:58,5,6,0,OK
2023-07-17,E015,Employee_15,Security,Part-time,8,13,07:56,13:01,5,6,0,OK
2023-07-17,E008,Employee_8,Cashier,Temporary,11,18,10:58,17:55,7,7,0,OK
2023-07-17,E037,Employee_37,Cashier,Part-time,12,18,12:01,17:57,6,6,0,OK
2023-07-17,E090,Employee_90,Manager,Seasonal,8,12,07:56,12:03,4,5,0,OK
2023-07-17,E045,Employee_45,Cashier,Full-time,13,21,13:00,21:03,8,8,0,OK
2023-07-17,E073,Employee_73,Stocker,Part-time,11,17,11:03,17:02,6,6,0,OK
2023-07-17,E064,Employee_64,Cashier,Temporary,13,19,13:02,19:05,6,7,0,OK
2023-07-17,E048,Employee_48,Security,Temporary,10,16,10:02,16:01,6,7,0,OK
2023-07-17,E050,Employee_50,Stocker,Temporary,7,14,06:57,14:05,7,7,0,OK
2023-07-17,E070,Employee_70,Manager,Temporary,13,20,12:59,19:57,7,7,0,OK
2023-07-17,E032,Employee_32,Stocker,Full-time,12,21,11:56,20:57,9,8,1,Overtime
2023-07-17,E010,Employee_10,Manager,Temporary,7,14,07:05,14:03,7,7,0,OK
2023-07-17,E078,Employee_78,Manager,Part-time,14,19,14:05,18:55,5,6,0,OK
2023-07-17,E085,Employee_85,Manager,Seasonal,13,17,13:03,16:57,4,5,0,OK
2023-07-17,E094,Employee_94,Stocker,Full-time,12,20,11:56,19:55,8,8,0,OK
2023-07-17,E021,Employee_21,Security,Temporary,6,13,06:01,13:01,7,7,0,OK
2023-07-17,E014,Employee_14,Security,Part-time,11,16,11:03,16:04,5,6,0,OK
2023-07-17,E027,Employee_27,Security,Part-time,9,15,08:56,15:02,6,6,0,OK
2023-07-17,E066,Employee_66,Customer Assistant,Part-time,6,11,06:02,11:00,5,6,0,OK
2023-07-17,E091,Employee_91,Customer Assistant,Seasonal,8,13,07:57,13:05,5,5,0,OK
2023-07-17,E087,Employee_87,Manager,Full-time,8,17,07:55,17:03,9,8,1,Overtime
2023-07-17,E040,Employee_40,Manager,Temporary,9,15,09:01,14:55,6,7,0,OK
2023-07-17,E030,Employee_30,Manager,Temporary,6,12,05:55,12:02,6,7,0,OK
2023-07-17,E071,Employee_71,Cashier,Full-time,12,20,12:02,20:00,8,8,0,OK
2023-07-17,E092,Employee_92,Security,Seasonal,11,16,11:05,16:04,5,5,0,OK
2023-07-17,E080,Employee_80,Cashier,Temporary,12,18,11:58,17:55,6,7,0,OK
2023-07-17,E060,Employee_60,Customer Assistant,Seasonal,11,16,11:01,16:03,5,5,0,OK
2023-07-17,E031,Employee_31,Cashier,Temporary,6,13,06:03,13:02,7,7,0,OK
2023-07-17,E003,Employee_3,Customer Assistant,Seasonal,14,19,14:03,19:01,5,5,0,OK
2023-07-17,E055,Employee_55,Cashier,Part-time,6,10,06:05,09:56,4,6,0,OK
2023-07-17,E058,Employee_58,Cashier,Part-time,11,15,10:55,15:04,4,6,0,OK
2023-07-17,E043,Employee_43,Customer Assistant,Full-time,7,15,07:02,14:57,8,8,0,OK
2023-07-17,E042,Employee_42,Cashier,Seasonal,9,13,08:55,12:58,4,5,0,OK
2023-07-17,E072,Employee_72,Cashier,Seasonal,14,19,14:04,19:04,5,5,0,OK
2023-07-17,E069,Employee_69,Manager,Seasonal,9,14,09:01,14:05,5,5,0,OK
2023-07-17,E007,Employee_7,Customer Assistant,Seasonal,8,12,07:57,11:58,4,5,0,OK
2023-07-17,E099,Employee_99,Customer Assistant,Part-time,10,16,09:59,16:03,6,6,0,OK
2023-07-17,E041,Employee_41,Security,Seasonal,14,19,13:56,19:02,5,5,0,OK
2023-07-17,E096,Employee_96,Customer Assistant,Part-time,8,12,08:05,12:02,4,6,0,OK
2023-07-17,E019,Employee_19,Manager,Temporary,9,15,09:01,14:57,6,7,0,OK
2023-07-17,E047,Employee_47,Customer Assistant,Full-time,13,21,12:58,20:59,8,8,0,OK
2023-07-17,E059,Employee_59,Security,Temporary,7,13,06:56,13:04,6,7,0,OK
2023-07-17,E022,Employee_22,Cashier,Seasonal,9,14,08:57,13:59,5,5,0,OK
2023-07-17,E018,Employee_18,Stocker,Part-time,9,13,09:03,13:05,4,6,0,OK
2023-07-17,E076,Employee_76,Security,Full-time,11,19,11:05,19:03,8,8,0,OK
2023-07-18,E020,Employee_20,Customer Assistant,Part-time,14,18,14:03,17:56,4,6,0,OK
2023-07-18,E018,Employee_18,Stocker,Part-time,7,13,07:01,13:03,6,6,0,OK
2023-07-18,E038,Employee_38,Security,Full-time,14,23,13:55,23:02,9,8,1,Overtime
2023-07-18,E039,Employee_39,Manager,Temporary,10,16,09:58,16:03,6,7,0,OK
2023-07-18,E035,Employee_35,Cashier,Temporary,14,20,13:58,20:00,6,7,0,OK
2023-07-18,E049,Employee_49,Manager,Seasonal,8,13,07:56,13:04,5,5,0,OK
2023-07-18,E030,Employee_30,Manager,Temporary,11,18,11:02,17:56,7,7,0,OK
2023-07-18,E015,Employee_15,Security,Part-time,12,18,11:59,17:59,6,6,0,OK
2023-07-18,E048,Employee_48,Security,Temporary,11,18,11:04,18:03,7,7,0,OK
2023-07-18,E069,Employee_69,Manager,Seasonal,12,17,11:59,16:59,5,5,0,OK
2023-07-18,E026,Employee_26,Customer Assistant,Full-time,7,16,06:56,16:01,9,8,1,Overtime
2023-07-18,E076,Employee_76,Security,Full-time,6,15,05:56,14:55,9,8,1,Overtime
2023-07-18,E068,Employee_68,Security,Part-time,12,17,11:58,16:59,5,6,0,OK
2023-07-18,E019,Employee_19,Manager,Temporary,11,17,11:02,16:57,6,7,0,OK
2023-07-18,E005,Employee_5,Stocker,Part-time,12,17,11:56,16:56,5,6,0,OK
2023-07-18,E007,Employee_7,Customer Assistant,Seasonal,10,14,09:58,14:02,4,5,0,OK
2023-07-18,E057,Employee_57,Customer Assistant,Seasonal,13,18,13:05,18:01,5,5,0,OK
2023-07-18,E041,Employee_41,Security,Seasonal,6,11,05:56,11:02,5,5,0,OK
2023-07-18,E033,Employee_33,Stocker,Temporary,10,16,10:05,15:58,6,7,0,OK
2023-07-18,E073,Employee_73,Stocker,Part-time,11,16,10:57,16:02,5,6,0,OK
2023-07-18,E072,Employee_72,Cashier,Seasonal,13,18,13:05,18:01,5,5,0,OK
2023-07-18,E016,Employee_16,Cashier,Part-time,12,17,12:03,16:59,5,6,0,OK
2023-07-18,E045,Employee_45,Cashier,Full-time,12,21,12:03,21:03,9,8,1,Overtime
2023-07-18,E011,Employee_11,Security,Full-time,8,17,08:02,17:02,9,8,1,Overtime
2023-07-18,E047,Employee_47,Customer Assistant,Full-time,7,16,06:56,16:00,9,8,1,Overtime
2023-07-18,E055,Employee_55,Cashier,Part-time,10,15,09:59,14:57,5,6,0,OK
2023-07-18,E063,Employee_63,Stocker,Seasonal,9,14,08:56,13:56,5,5,0,OK
2023-07-18,E081,Employee_81,Customer Assistant,Part-time,10,14,10:03,13:57,4,6,0,OK
2023-07-18,E070,Employee_70,Manager,Temporary,9,16,09:04,16:05,7,7,0,OK
2023-07-18,E086,Employee_86,Manager,Seasonal,13,17,13:01,17:04,4,5,0,OK
2023-07-18,E071,Employee_71,Cashier,Full-time,13,22,13:05,22:03,9,8,1,Overtime
2023-07-18,E022,Employee_22,Cashier,Seasonal,6,11,06:00,11:04,5,5,0,OK
2023-07-18,E027,Employee_27,Security,Part-time,14,20,13:55,19:55,6,6,0,OK
2023-07-18,E028,Employee_28,Cashier,Part-time,9,14,09:03,13:58,5,6,0,OK
2023-07-18,E009,Employee_9,Customer Assistant,Seasonal,6,10,06:01,10:00,4,5,0,OK
2023-07-18,E082,Employee_82,Manager,Seasonal,11,15,10:56,14:55,4,5,0,OK
2023-07-18,E004,Employee_4,Customer Assistant,Part-time,6,10,05:56,10:03,4,6,0,OK
2023-07-18,E100,Employee_100,Customer Assistant,Seasonal,12,17,11:57,16:59,5,5,0,OK
2023-07-18,E029,Employee_29,Manager,Seasonal,12,16,11:57,16:01,4,5,0,OK
2023-07-18,E052,Employee_52,Cashier,Seasonal,8,13,07:57,12:55,5,5,0,OK
2023-07-18,E079,Employee_79,Cashier,Part-time,6,12,05:58,11:59,6,6,0,OK
2023-07-18,E059,Employee_59,Security,Temporary,9,16,09:00,16:02,7,7,0,OK
2023-07-18,E006,Employee_6,Customer Assistant,Seasonal,6,11,06:03,11:03,5,5,0,OK
2023-07-18,E058,Employee_58,Cashier,Part-time,10,15,10:03,14:57,5,6,0,OK
2023-07-18,E093,Employee_93,Customer Assistant,Temporary,12,19,12:03,19:05,7,7,0,OK
2023-07-18,E088,Employee_88,Manager,Full-time,11,19,11:05,19:04,8,8,0,OK
2023-07-19,E027,Employee_27,Security,Part-time,6,12,06:02,11:59,6,6,0,OK
2023-07-19,E054,Employee_54,Cashier,Temporary,11,17,10:59,17:01,6,7,0,OK
2023-07-19,E018,Employee_18,Stocker,Part-time,10,16,10:04,16:04,6,6,0,OK
2023-07-19,E012,Employee_12,Cashier,Seasonal,9,14,08:59,13:59,5,5,0,OK
2023-07-19,E070,Employee_70,Manager,Temporary,9,16,08:55,16:00,7,7,0,OK
2023-07-19,E015,Employee_15,Security,Part-time,6,10,05:55,09:56,4,6,0,OK
2023-07-19,E077,Employee_77,Customer Assistant,Seasonal,11,15,11:03,15:02,4,5,0,OK
2023-07-19,E099,Employee_99,Customer Assistant,Part-time,9,13,09:02,12:57,4,6,0,OK
2023-07-19,E060,Employee_60,Customer Assistant,Seasonal,11,16,10:56,15:57,5,5,0,OK
2023-07-19,E043,Employee_43,Customer Assistant,Full-time,13,22,13:00,21:55,9,8,1,Overtime
2023-07-19,E048,Employee_48,Security,Temporary,12,19,11:55,18:55,7,7,0,OK
2023-07-19,E049,Employee_49,Manager,Seasonal,7,12,06:58,12:03,5,5,0,OK
2023-07-19,E040,Employee_40,Manager,Temporary,6,13,05:55,13:05,7,7,0,OK
2023-07-19,E041,Employee_41,Security,Seasonal,11,16,11:04,15:57,5,5,0,OK
2023-07-19,E038,Employee_38,Security,Full-time,9,18,08:59,17:57,9,8,1,Overtime
2023-07-19,E067,Employee_67,Cashier,Full-time,13,22,12:58,22:04,9,8,1,Overtime
2023-07-19,E080,Employee_80,Cashier,Temporary,12,18,12:05,18:03,6,7,0,OK
2023-07-19,E081,Employee_81,Customer Assistant,Part-time,12,17,11:58,17:03,5,6,0,OK
2023-07-19,E096,Employee_96,Customer Assistant,Part-time,9,14,08:59,13:58,5,6,0,OK
2023-07-19,E019,Employee_19,Manager,Temporary,14,21,14:05,21:05,7,7,0,OK
2023-07-19,E022,Employee_22,Cashier,Seasonal,6,10,05:59,10:03,4,5,0,OK
2023-07-19,E003,Employee_3,Customer Assistant,Seasonal,11,15,11:03,14:59,4,5,0,OK
2023-07-19,E090,Employee_90,Manager,Seasonal,12,17,12:00,17:00,5,5,0,OK
2023-07-19,E095,Employee_95,Manager,Temporary,7,13,07:00,12:59,6,7,0,OK
2023-07-19,E004,Employee_4,Customer Assistant,Part-time,12,17,11:55,17:02,5,6,0,OK
2023-07-19,E001,Employee_1,Cashier,Part-time,10,15,10:05,14:57,5,6,0,OK
2023-07-19,E062,Employee_62,Cashier,Seasonal,10,15,10:00,15:05,5,5,0,OK
2023-07-19,E053,Employee_53,Security,Part-time,9,14,09:03,13:56,5,6,0,OK
2023-07-19,E014,Employee_14,Security,Part-time,12,16,11:57,15:55,4,6,0,OK
2023-07-19,E009,Employee_9,Customer Assistant,Seasonal,11,15,10:58,14:59,4,5,0,OK
2023-07-19,E030,Employee_30,Manager,Temporary,11,17,11:02,16:55,6,7,0,OK
2023-07-19,E074,Employee_74,Security,Temporary,11,17,10:59,16:59,6,7,0,OK
2023-07-19,E023,Employee_23,Manager,Full-time,12,20,12:03,20:02,8,8,0,OK
2023-07-19,E035,Employee_35,Cashier,Temporary,9,15,08:59,15:03,6,7,0,OK
2023-07-19,E010,Employee_10,Manager,Temporary,11,18,11:02,17:58,7,7,0,OK
2023-07-19,E039,Employee_39,Manager,Temporary,14,20,14:00,19:58,6,7,0,OK
2023-07-19,E005,Employee_5,Stocker,Part-time,13,18,13:04,18:03,5,6,0,OK
2023-07-19,E079,Employee_79,Cashier,Part-time,8,14,07:59,14:00,6,6,0,OK
2023-07-19,E061,Employee_61,Customer Assistant,Part-time,7,12,07:04,11:59,5,6,0,OK
2023-07-19,E008,Employee_8,Cashier,Temporary,13,20,12:59,19:56,7,7,0,OK
2023-07-19,E084,Employee_84,Manager,Full-time,8,16,08:00,15:58,8,8,0,OK
2023-07-19,E091,Employee_91,Customer Assistant,Seasonal,10,15,09:57,15:01,5,5,0,OK
2023-07-19,E031,Employee_31,Cashier,Temporary,12,18,12:02,18:02,6,7,0,OK
2023-07-19,E016,Employee_16,Cashier,Part-time,9,15,08:56,15:02,6,6,0,OK
2023-07-19,E050,Employee_50,Stocker,Temporary,12,18,11:55,18:05,6,7,0,OK
2023-07-20,E095,Employee_95,Manager,Temporary,10,16,09:56,16:02,6,7,0,OK
2023-07-20,E033,Employee_33,Stocker,Temporary,8,14,08:02,13:57,6,7,0,OK
2023-07-20,E096,Employee_96,Customer Assistant,Part-time,8,14,08:01,13:56,6,6,0,OK
2023-07-20,E002,Employee_2,Customer Assistant,Part-time,12,17,11:59,17:00,5,6,0,OK
2023-07-20,E076,Employee_76,Security,Full-time,11,19,10:58,19:02,8,8,0,OK
2023-07-20,E100,Employee_100,Customer Assistant,Seasonal,7,12,07:03,12:00,5,5,0,OK
2023-07-20,E024,Employee_24,Security,Part-time,14,20,14:02,20:03,6,6,0,OK
2023-07-20,E056,Employee_56,Customer Assistant,Temporary,11,17,10:56,17:02,6,7,0,OK
2023-07-20,E029,Employee_29,Manager,Seasonal,12,16,12:05,16:03,4,5,0,OK
2023-07-20,E006,Employee_6,Customer Assistant,Seasonal,10,15,10:04,15:03,5,5,0,OK
2023-07-20,E021,Employee_21,Security,Temporary,10,16,10:02,16:04,6,7,0,OK
2023-07-20,E034,Employee_34,Security,Part-time,12,17,12:01,17:02,5,6,0,OK
2023-07-20,E083,Employee_83,Customer Assistant,Part-time,13,17,13:02,17:03,4,6,0,OK
2023-07-20,E070,Employee_70,Manager,Temporary,7,13,07:02,13:04,6,7,0,OK
2023-07-20,E092,Employee_92,Security,Seasonal,14,19,13:56,19:01,5,5,0,OK
2023-07-20,E063,Employee_63,Stocker,Seasonal,8,13,08:01,13:00,5,5,0,OK
2023-07-20,E010,Employee_10,Manager,Temporary,9,15,08:56,15:01,6,7,0,OK
2023-07-20,E037,Employee_37,Cashier,Part-time,6,12,06:01,11:59,6,6,0,OK
2023-07-20,E008,Employee_8,Cashier,Temporary,12,18,12:00,17:58,6,7,0,OK
2023-07-20,E089,Employee_89,Security,Part-time,6,11,05:55,10:59,5,6,0,OK
2023-07-20,E044,Employee_44,Security,Part-time,10,15,10:03,15:04,5,6,0,OK
2023-07-20,E046,Employee_46,Cashier,Temporary,13,19,13:00,19:03,6,7,0,OK
2023-07-20,E043,Employee_43,Customer Assistant,Full-time,14,22,14:04,22:04,8,8,0,OK
2023-07-20,E068,Employee_68,Security,Part-time,8,13,08:03,12:55,5,6,0,OK
2023-07-20,E011,Employee_11,Security,Full-time,9,17,08:55,16:55,8,8,0,OK
2023-07-20,E047,Employee_47,Customer Assistant,Full-time,7,16,06:57,16:02,9,8,1,Overtime
2023-07-20,E012,Employee_12,Cashier,Seasonal,12,16,11:56,15:57,4,5,0,OK
2023-07-20,E028,Employee_28,Cashier,Part-time,6,12,06:03,12:02,6,6,0,OK
2023-07-20,E097,Employee_97,Customer Assistant,Part-time,8,14,08:03,13:58,6,6,0,OK
2023-07-20,E007,Employee_7,Customer Assistant,Seasonal,9,13,08:56,12:55,4,5,0,OK
2023-07-20,E091,Employee_91,Customer Assistant,Seasonal,7,12,07:03,12:05,5,5,0,OK
2023-07-20,E019,Employee_19,Manager,Temporary,7,14,07:05,14:02,7,7,0,OK
2023-07-20,E051,Employee_51,Manager,Temporary,13,19,13:05,18:56,6,7,0,OK
2023-07-20,E022,Employee_22,Cashier,Seasonal,13,18,13:01,17:55,5,5,0,OK
2023-07-20,E015,Employee_15,Security,Part-time,8,14,08:01,13:58,6,6,0,OK
2023-07-20,E017,Employee_17,Security,Seasonal,13,18,13:05,17:59,5,5,0,OK
2023-07-20,E087,Employee_87,Manager,Full-time,13,21,13:00,21:00,8,8,0,OK
2023-07-20,E069,Employee_69,Manager,Seasonal,7,12,07:01,11:57,5,5,0,OK
2023-07-20,E088,Employee_88,Manager,Full-time,6,15,06:01,15:00,9,8,1,Overtime
2023-07-20,E084,Employee_84,Manager,Full-time,7,16,07:04,15:55,9,8,1,Overtime
2023-07-20,E030,Employee_30,Manager,Temporary,13,19,13:05,18:59,6,7,0,OK
